row,desk,date,firstHalf,secondHalf
2287,CLUJ_5_beta_31.4,23/01/2024,TRUE,FALSE
2288,CLUJ_5_beta_32.1,23/01/2024,FALSE,TRUE
2289,CLUJ_5_beta_32.2,23/01/2024,FALSE,FALSE
2290,CLUJ_5_beta_32.3,23/01/2024,TRUE,TRUE
2291,CLUJ_5_beta_32.4,23/01/2024,TRUE,TRUE
2292,CLUJ_5_beta_33.1,23/01/2024,TRUE,FALSE
2293,CLUJ_5_beta_33.2,23/01/2024,TRUE,TRUE
2294,CLUJ_5_beta_33.3,23/01/2024,TRUE,TRUE
2295,CLUJ_5_beta_33.4,23/01/2024,TRUE,FALSE
2296,CLUJ_5_beta_1.1,24/01/2024,TRUE,TRUE
2297,CLUJ_5_beta_1.2,24/01/2024,FALSE,FALSE
2298,CLUJ_5_beta_1.3,24/01/2024,TRUE,FALSE
2299,CLUJ_5_beta_1.4,24/01/2024,TRUE,TRUE
2300,CLUJ_5_beta_2.1,24/01/2024,TRUE,TRUE
2301,CLUJ_5_beta_2.2,24/01/2024,TRUE,TRUE
2302,CLUJ_5_beta_2.3,24/01/2024,TRUE,TRUE
2303,CLUJ_5_beta_2.4,24/01/2024,TRUE,FALSE
2304,CLUJ_5_beta_3.1,24/01/2024,FALSE,FALSE
2305,CLUJ_5_beta_3.2,24/01/2024,FALSE,TRUE
2306,CLUJ_5_beta_3.3,24/01/2024,FALSE,FALSE
2307,CLUJ_5_beta_3.4,24/01/2024,TRUE,FALSE
2308,CLUJ_5_beta_4.1,24/01/2024,TRUE,TRUE
2309,CLUJ_5_beta_4.2,24/01/2024,TRUE,FALSE
2310,CLUJ_5_beta_4.3,24/01/2024,TRUE,TRUE
2311,CLUJ_5_beta_4.4,24/01/2024,TRUE,FALSE
2312,CLUJ_5_beta_5.1,24/01/2024,FALSE,FALSE
2313,CLUJ_5_beta_5.2,24/01/2024,FALSE,FALSE
2314,CLUJ_5_beta_5.3,24/01/2024,TRUE,TRUE
2315,CLUJ_5_beta_5.4,24/01/2024,TRUE,TRUE
2316,CLUJ_5_beta_6.1,24/01/2024,TRUE,FALSE
2317,CLUJ_5_beta_6.2,24/01/2024,FALSE,FALSE
2318,CLUJ_5_beta_6.3,24/01/2024,FALSE,TRUE
2319,CLUJ_5_beta_6.4,24/01/2024,FALSE,TRUE
2320,CLUJ_5_beta_7.1,24/01/2024,FALSE,TRUE
2321,CLUJ_5_beta_7.2,24/01/2024,TRUE,TRUE
2322,CLUJ_5_beta_7.3,24/01/2024,FALSE,FALSE
2323,CLUJ_5_beta_7.4,24/01/2024,FALSE,TRUE
2324,CLUJ_5_beta_8.1,24/01/2024,TRUE,TRUE
2325,CLUJ_5_beta_8.2,24/01/2024,FALSE,FALSE
2326,CLUJ_5_beta_8.3,24/01/2024,TRUE,TRUE
2327,CLUJ_5_beta_8.4,24/01/2024,TRUE,FALSE
2328,CLUJ_5_beta_9.1,24/01/2024,TRUE,TRUE
2329,CLUJ_5_beta_9.2,24/01/2024,FALSE,TRUE
2330,CLUJ_5_beta_9.3,24/01/2024,TRUE,FALSE
2331,CLUJ_5_beta_9.4,24/01/2024,TRUE,TRUE
2332,CLUJ_5_beta_10.1,24/01/2024,TRUE,FALSE
2333,CLUJ_5_beta_10.2,24/01/2024,FALSE,FALSE
2334,CLUJ_5_beta_10.3,24/01/2024,FALSE,TRUE
2335,CLUJ_5_beta_10.4,24/01/2024,FALSE,TRUE
2336,CLUJ_5_beta_11.1,24/01/2024,TRUE,FALSE
2337,CLUJ_5_beta_11.2,24/01/2024,FALSE,FALSE
2338,CLUJ_5_beta_11.3,24/01/2024,TRUE,FALSE
2339,CLUJ_5_beta_11.4,24/01/2024,FALSE,FALSE
2340,CLUJ_5_beta_12.1,24/01/2024,FALSE,FALSE
2341,CLUJ_5_beta_12.2,24/01/2024,FALSE,TRUE
2342,CLUJ_5_beta_12.3,24/01/2024,TRUE,FALSE
2343,CLUJ_5_beta_12.4,24/01/2024,FALSE,FALSE
2344,CLUJ_5_beta_13.1,24/01/2024,TRUE,TRUE
2345,CLUJ_5_beta_13.2,24/01/2024,TRUE,TRUE
2346,CLUJ_5_beta_13.3,24/01/2024,TRUE,TRUE
2347,CLUJ_5_beta_13.4,24/01/2024,TRUE,TRUE
2348,CLUJ_5_beta_14.1,24/01/2024,FALSE,FALSE
2349,CLUJ_5_beta_14.2,24/01/2024,FALSE,TRUE
2350,CLUJ_5_beta_14.3,24/01/2024,FALSE,FALSE
2351,CLUJ_5_beta_14.4,24/01/2024,TRUE,FALSE
2352,CLUJ_5_beta_15.1,24/01/2024,TRUE,TRUE
2353,CLUJ_5_beta_15.2,24/01/2024,TRUE,TRUE
2354,CLUJ_5_beta_15.3,24/01/2024,FALSE,FALSE
2355,CLUJ_5_beta_15.4,24/01/2024,TRUE,TRUE
2356,CLUJ_5_beta_16.1,24/01/2024,TRUE,TRUE
2357,CLUJ_5_beta_16.2,24/01/2024,TRUE,FALSE
2358,CLUJ_5_beta_16.3,24/01/2024,FALSE,FALSE
2359,CLUJ_5_beta_16.4,24/01/2024,TRUE,FALSE
2360,CLUJ_5_beta_17.1,24/01/2024,FALSE,TRUE
2361,CLUJ_5_beta_17.2,24/01/2024,FALSE,TRUE
2362,CLUJ_5_beta_17.3,24/01/2024,FALSE,FALSE
2363,CLUJ_5_beta_17.4,24/01/2024,TRUE,FALSE
2364,CLUJ_5_beta_18.1,24/01/2024,TRUE,FALSE
2365,CLUJ_5_beta_18.2,24/01/2024,FALSE,FALSE
2366,CLUJ_5_beta_18.3,24/01/2024,TRUE,TRUE
2367,CLUJ_5_beta_18.4,24/01/2024,TRUE,FALSE
2368,CLUJ_5_beta_18.5,24/01/2024,FALSE,FALSE
2369,CLUJ_5_beta_19.1,24/01/2024,FALSE,TRUE
2370,CLUJ_5_beta_19.2,24/01/2024,TRUE,FALSE
2371,CLUJ_5_beta_19.3,24/01/2024,TRUE,FALSE
2372,CLUJ_5_beta_19.4,24/01/2024,TRUE,FALSE
2373,CLUJ_5_beta_19.5,24/01/2024,TRUE,FALSE
2374,CLUJ_5_beta_19.6,24/01/2024,FALSE,TRUE
2375,CLUJ_5_beta_20.1,24/01/2024,FALSE,TRUE
2376,CLUJ_5_beta_20.2,24/01/2024,FALSE,FALSE
2377,CLUJ_5_beta_20.3,24/01/2024,FALSE,FALSE
2378,CLUJ_5_beta_20.4,24/01/2024,TRUE,TRUE
2379,CLUJ_5_beta_21.1,24/01/2024,TRUE,FALSE
2380,CLUJ_5_beta_21.2,24/01/2024,TRUE,FALSE
2381,CLUJ_5_beta_21.3,24/01/2024,FALSE,TRUE
2382,CLUJ_5_beta_21.4,24/01/2024,FALSE,TRUE
2383,CLUJ_5_beta_22.1,24/01/2024,TRUE,TRUE
2384,CLUJ_5_beta_22.2,24/01/2024,FALSE,TRUE
2385,CLUJ_5_beta_22.3,24/01/2024,FALSE,FALSE
2386,CLUJ_5_beta_22.4,24/01/2024,FALSE,FALSE
2387,CLUJ_5_beta_23.1,24/01/2024,TRUE,FALSE
2388,CLUJ_5_beta_23.2,24/01/2024,FALSE,TRUE
2389,CLUJ_5_beta_23.3,24/01/2024,FALSE,TRUE
2390,CLUJ_5_beta_23.4,24/01/2024,TRUE,FALSE
2391,CLUJ_5_beta_24.1,24/01/2024,TRUE,TRUE
2392,CLUJ_5_beta_24.2,24/01/2024,FALSE,TRUE
2393,CLUJ_5_beta_24.3,24/01/2024,TRUE,FALSE
2394,CLUJ_5_beta_24.4,24/01/2024,FALSE,TRUE
2395,CLUJ_5_beta_25.1,24/01/2024,FALSE,TRUE
2396,CLUJ_5_beta_25.2,24/01/2024,FALSE,FALSE
2397,CLUJ_5_beta_25.3,24/01/2024,FALSE,TRUE
2398,CLUJ_5_beta_25.4,24/01/2024,FALSE,TRUE
2399,CLUJ_5_beta_26.1,24/01/2024,FALSE,FALSE
2400,CLUJ_5_beta_26.2,24/01/2024,FALSE,TRUE
2401,CLUJ_5_beta_26.3,24/01/2024,FALSE,TRUE
2402,CLUJ_5_beta_26.4,24/01/2024,FALSE,FALSE
2403,CLUJ_5_beta_27.1,24/01/2024,TRUE,FALSE
2404,CLUJ_5_beta_27.2,24/01/2024,FALSE,FALSE
2405,CLUJ_5_beta_27.3,24/01/2024,TRUE,FALSE
2406,CLUJ_5_beta_27.4,24/01/2024,FALSE,TRUE
2407,CLUJ_5_beta_28.1,24/01/2024,FALSE,FALSE
2408,CLUJ_5_beta_28.2,24/01/2024,TRUE,TRUE
2409,CLUJ_5_beta_28.3,24/01/2024,TRUE,TRUE
2410,CLUJ_5_beta_28.4,24/01/2024,FALSE,FALSE
2411,CLUJ_5_beta_29.1,24/01/2024,TRUE,TRUE
2412,CLUJ_5_beta_29.2,24/01/2024,TRUE,TRUE
2413,CLUJ_5_beta_29.3,24/01/2024,TRUE,TRUE
2414,CLUJ_5_beta_29.4,24/01/2024,TRUE,TRUE
2415,CLUJ_5_beta_30.1,24/01/2024,FALSE,FALSE
2416,CLUJ_5_beta_30.2,24/01/2024,TRUE,TRUE
2417,CLUJ_5_beta_30.3,24/01/2024,FALSE,FALSE
2418,CLUJ_5_beta_30.4,24/01/2024,TRUE,FALSE
2419,CLUJ_5_beta_31.1,24/01/2024,TRUE,FALSE
2420,CLUJ_5_beta_31.2,24/01/2024,TRUE,FALSE
2421,CLUJ_5_beta_31.3,24/01/2024,FALSE,FALSE
2422,CLUJ_5_beta_31.4,24/01/2024,FALSE,FALSE
2423,CLUJ_5_beta_32.1,24/01/2024,TRUE,FALSE
2424,CLUJ_5_beta_32.2,24/01/2024,TRUE,TRUE
2425,CLUJ_5_beta_32.3,24/01/2024,FALSE,TRUE
2426,CLUJ_5_beta_32.4,24/01/2024,TRUE,FALSE
2427,CLUJ_5_beta_33.1,24/01/2024,TRUE,FALSE
2428,CLUJ_5_beta_33.2,24/01/2024,FALSE,TRUE
2429,CLUJ_5_beta_33.3,24/01/2024,FALSE,TRUE
2430,CLUJ_5_beta_33.4,24/01/2024,TRUE,TRUE
2431,CLUJ_5_beta_1.1,25/01/2024,TRUE,TRUE
2432,CLUJ_5_beta_1.2,25/01/2024,TRUE,TRUE
2433,CLUJ_5_beta_1.3,25/01/2024,TRUE,FALSE
2434,CLUJ_5_beta_1.4,25/01/2024,TRUE,FALSE
2435,CLUJ_5_beta_2.1,25/01/2024,TRUE,FALSE
2436,CLUJ_5_beta_2.2,25/01/2024,TRUE,TRUE
2437,CLUJ_5_beta_2.3,25/01/2024,FALSE,TRUE
2438,CLUJ_5_beta_2.4,25/01/2024,FALSE,FALSE
2439,CLUJ_5_beta_3.1,25/01/2024,TRUE,FALSE
2440,CLUJ_5_beta_3.2,25/01/2024,FALSE,FALSE
2441,CLUJ_5_beta_3.3,25/01/2024,FALSE,TRUE
2442,CLUJ_5_beta_3.4,25/01/2024,TRUE,TRUE
2443,CLUJ_5_beta_4.1,25/01/2024,TRUE,FALSE
2444,CLUJ_5_beta_4.2,25/01/2024,FALSE,FALSE
2445,CLUJ_5_beta_4.3,25/01/2024,TRUE,FALSE
2446,CLUJ_5_beta_4.4,25/01/2024,TRUE,FALSE
2447,CLUJ_5_beta_5.1,25/01/2024,FALSE,TRUE
2448,CLUJ_5_beta_5.2,25/01/2024,FALSE,FALSE
2449,CLUJ_5_beta_5.3,25/01/2024,TRUE,TRUE
2450,CLUJ_5_beta_5.4,25/01/2024,FALSE,FALSE
2451,CLUJ_5_beta_6.1,25/01/2024,FALSE,FALSE
2452,CLUJ_5_beta_6.2,25/01/2024,FALSE,TRUE
2453,CLUJ_5_beta_6.3,25/01/2024,FALSE,FALSE
2454,CLUJ_5_beta_6.4,25/01/2024,TRUE,FALSE
2455,CLUJ_5_beta_7.1,25/01/2024,FALSE,FALSE
2456,CLUJ_5_beta_7.2,25/01/2024,FALSE,TRUE
2457,CLUJ_5_beta_7.3,25/01/2024,FALSE,TRUE
2458,CLUJ_5_beta_7.4,25/01/2024,FALSE,TRUE
2459,CLUJ_5_beta_8.1,25/01/2024,TRUE,TRUE
2460,CLUJ_5_beta_8.2,25/01/2024,FALSE,TRUE
2461,CLUJ_5_beta_8.3,25/01/2024,TRUE,FALSE
2462,CLUJ_5_beta_8.4,25/01/2024,FALSE,TRUE
2463,CLUJ_5_beta_9.1,25/01/2024,FALSE,TRUE
2464,CLUJ_5_beta_9.2,25/01/2024,FALSE,FALSE
2465,CLUJ_5_beta_9.3,25/01/2024,TRUE,FALSE
2466,CLUJ_5_beta_9.4,25/01/2024,TRUE,FALSE
2467,CLUJ_5_beta_10.1,25/01/2024,FALSE,TRUE
2468,CLUJ_5_beta_10.2,25/01/2024,FALSE,TRUE
2469,CLUJ_5_beta_10.3,25/01/2024,FALSE,FALSE
2470,CLUJ_5_beta_10.4,25/01/2024,TRUE,FALSE
2471,CLUJ_5_beta_11.1,25/01/2024,FALSE,FALSE
2472,CLUJ_5_beta_11.2,25/01/2024,FALSE,FALSE
2473,CLUJ_5_beta_11.3,25/01/2024,FALSE,FALSE
2474,CLUJ_5_beta_11.4,25/01/2024,FALSE,TRUE
2475,CLUJ_5_beta_12.1,25/01/2024,TRUE,TRUE
2476,CLUJ_5_beta_12.2,25/01/2024,TRUE,FALSE
2477,CLUJ_5_beta_12.3,25/01/2024,FALSE,FALSE
2478,CLUJ_5_beta_12.4,25/01/2024,TRUE,TRUE
2479,CLUJ_5_beta_13.1,25/01/2024,TRUE,TRUE
2480,CLUJ_5_beta_13.2,25/01/2024,TRUE,FALSE
2481,CLUJ_5_beta_13.3,25/01/2024,TRUE,TRUE
2482,CLUJ_5_beta_13.4,25/01/2024,FALSE,TRUE
2483,CLUJ_5_beta_14.1,25/01/2024,TRUE,FALSE
2484,CLUJ_5_beta_14.2,25/01/2024,TRUE,TRUE
2485,CLUJ_5_beta_14.3,25/01/2024,TRUE,FALSE
2486,CLUJ_5_beta_14.4,25/01/2024,TRUE,TRUE
2487,CLUJ_5_beta_15.1,25/01/2024,TRUE,FALSE
2488,CLUJ_5_beta_15.2,25/01/2024,TRUE,TRUE
2489,CLUJ_5_beta_15.3,25/01/2024,TRUE,TRUE
2490,CLUJ_5_beta_15.4,25/01/2024,TRUE,TRUE
2491,CLUJ_5_beta_16.1,25/01/2024,FALSE,TRUE
2492,CLUJ_5_beta_16.2,25/01/2024,TRUE,TRUE
2493,CLUJ_5_beta_16.3,25/01/2024,FALSE,FALSE
2494,CLUJ_5_beta_16.4,25/01/2024,TRUE,TRUE
2495,CLUJ_5_beta_17.1,25/01/2024,TRUE,FALSE
2496,CLUJ_5_beta_17.2,25/01/2024,FALSE,TRUE
2497,CLUJ_5_beta_17.3,25/01/2024,FALSE,TRUE
2498,CLUJ_5_beta_17.4,25/01/2024,TRUE,TRUE
2499,CLUJ_5_beta_18.1,25/01/2024,FALSE,TRUE
2500,CLUJ_5_beta_18.2,25/01/2024,TRUE,FALSE
2501,CLUJ_5_beta_18.3,25/01/2024,FALSE,FALSE
2502,CLUJ_5_beta_18.4,25/01/2024,TRUE,FALSE
2503,CLUJ_5_beta_18.5,25/01/2024,FALSE,TRUE
2504,CLUJ_5_beta_19.1,25/01/2024,TRUE,TRUE
2505,CLUJ_5_beta_19.2,25/01/2024,TRUE,TRUE
2506,CLUJ_5_beta_19.3,25/01/2024,TRUE,FALSE
2507,CLUJ_5_beta_19.4,25/01/2024,FALSE,FALSE
2508,CLUJ_5_beta_19.5,25/01/2024,FALSE,TRUE
2509,CLUJ_5_beta_19.6,25/01/2024,TRUE,TRUE
2510,CLUJ_5_beta_20.1,25/01/2024,TRUE,TRUE
2511,CLUJ_5_beta_20.2,25/01/2024,FALSE,FALSE
2512,CLUJ_5_beta_20.3,25/01/2024,FALSE,FALSE
2513,CLUJ_5_beta_20.4,25/01/2024,FALSE,FALSE
2514,CLUJ_5_beta_21.1,25/01/2024,TRUE,TRUE
2515,CLUJ_5_beta_21.2,25/01/2024,FALSE,FALSE
2516,CLUJ_5_beta_21.3,25/01/2024,FALSE,FALSE
2517,CLUJ_5_beta_21.4,25/01/2024,FALSE,FALSE
2518,CLUJ_5_beta_22.1,25/01/2024,TRUE,FALSE
2519,CLUJ_5_beta_22.2,25/01/2024,FALSE,TRUE
2520,CLUJ_5_beta_22.3,25/01/2024,TRUE,TRUE
2521,CLUJ_5_beta_22.4,25/01/2024,TRUE,FALSE
2522,CLUJ_5_beta_23.1,25/01/2024,FALSE,TRUE
2523,CLUJ_5_beta_23.2,25/01/2024,TRUE,FALSE
2524,CLUJ_5_beta_23.3,25/01/2024,TRUE,FALSE
2525,CLUJ_5_beta_23.4,25/01/2024,FALSE,TRUE
2526,CLUJ_5_beta_24.1,25/01/2024,FALSE,TRUE
2527,CLUJ_5_beta_24.2,25/01/2024,FALSE,TRUE
2528,CLUJ_5_beta_24.3,25/01/2024,TRUE,FALSE
2529,CLUJ_5_beta_24.4,25/01/2024,FALSE,FALSE
2530,CLUJ_5_beta_25.1,25/01/2024,TRUE,FALSE
2531,CLUJ_5_beta_25.2,25/01/2024,TRUE,FALSE
2532,CLUJ_5_beta_25.3,25/01/2024,FALSE,FALSE
2533,CLUJ_5_beta_25.4,25/01/2024,FALSE,TRUE
2534,CLUJ_5_beta_26.1,25/01/2024,FALSE,TRUE
2535,CLUJ_5_beta_26.2,25/01/2024,TRUE,FALSE
2536,CLUJ_5_beta_26.3,25/01/2024,FALSE,FALSE
2537,CLUJ_5_beta_26.4,25/01/2024,FALSE,FALSE
2538,CLUJ_5_beta_27.1,25/01/2024,FALSE,TRUE
2539,CLUJ_5_beta_27.2,25/01/2024,FALSE,FALSE
2540,CLUJ_5_beta_27.3,25/01/2024,FALSE,FALSE
2541,CLUJ_5_beta_27.4,25/01/2024,TRUE,TRUE
2542,CLUJ_5_beta_28.1,25/01/2024,FALSE,TRUE
2543,CLUJ_5_beta_28.2,25/01/2024,TRUE,FALSE
2544,CLUJ_5_beta_28.3,25/01/2024,TRUE,FALSE
2545,CLUJ_5_beta_28.4,25/01/2024,TRUE,TRUE
2546,CLUJ_5_beta_29.1,25/01/2024,TRUE,FALSE
2547,CLUJ_5_beta_29.2,25/01/2024,TRUE,TRUE
2548,CLUJ_5_beta_29.3,25/01/2024,TRUE,TRUE
2549,CLUJ_5_beta_29.4,25/01/2024,TRUE,TRUE
2550,CLUJ_5_beta_30.1,25/01/2024,TRUE,FALSE
2551,CLUJ_5_beta_30.2,25/01/2024,TRUE,TRUE
2552,CLUJ_5_beta_30.3,25/01/2024,TRUE,TRUE
2553,CLUJ_5_beta_30.4,25/01/2024,FALSE,TRUE
2554,CLUJ_5_beta_31.1,25/01/2024,TRUE,FALSE
2555,CLUJ_5_beta_31.2,25/01/2024,FALSE,TRUE
2556,CLUJ_5_beta_31.3,25/01/2024,TRUE,TRUE
2557,CLUJ_5_beta_31.4,25/01/2024,TRUE,FALSE
2558,CLUJ_5_beta_32.1,25/01/2024,FALSE,TRUE
2559,CLUJ_5_beta_32.2,25/01/2024,TRUE,TRUE
2560,CLUJ_5_beta_32.3,25/01/2024,FALSE,TRUE
2561,CLUJ_5_beta_32.4,25/01/2024,TRUE,TRUE
2562,CLUJ_5_beta_33.1,25/01/2024,FALSE,TRUE
2563,CLUJ_5_beta_33.2,25/01/2024,FALSE,FALSE
2564,CLUJ_5_beta_33.3,25/01/2024,TRUE,FALSE
2565,CLUJ_5_beta_33.4,25/01/2024,TRUE,TRUE
2566,CLUJ_5_beta_1.1,26/01/2024,FALSE,TRUE
2567,CLUJ_5_beta_1.2,26/01/2024,TRUE,TRUE
2568,CLUJ_5_beta_1.3,26/01/2024,FALSE,TRUE
2569,CLUJ_5_beta_1.4,26/01/2024,TRUE,FALSE
2570,CLUJ_5_beta_2.1,26/01/2024,TRUE,TRUE
2571,CLUJ_5_beta_2.2,26/01/2024,TRUE,FALSE
2572,CLUJ_5_beta_2.3,26/01/2024,TRUE,TRUE
2573,CLUJ_5_beta_2.4,26/01/2024,TRUE,FALSE
2574,CLUJ_5_beta_3.1,26/01/2024,FALSE,FALSE
2575,CLUJ_5_beta_3.2,26/01/2024,FALSE,TRUE
2576,CLUJ_5_beta_3.3,26/01/2024,TRUE,FALSE
2577,CLUJ_5_beta_3.4,26/01/2024,FALSE,FALSE
2578,CLUJ_5_beta_4.1,26/01/2024,FALSE,FALSE
2579,CLUJ_5_beta_4.2,26/01/2024,TRUE,FALSE
2580,CLUJ_5_beta_4.3,26/01/2024,FALSE,FALSE
2581,CLUJ_5_beta_4.4,26/01/2024,FALSE,TRUE
2582,CLUJ_5_beta_5.1,26/01/2024,FALSE,FALSE
2583,CLUJ_5_beta_5.2,26/01/2024,FALSE,TRUE
2584,CLUJ_5_beta_5.3,26/01/2024,FALSE,FALSE
2585,CLUJ_5_beta_5.4,26/01/2024,FALSE,TRUE
2586,CLUJ_5_beta_6.1,26/01/2024,TRUE,TRUE
2587,CLUJ_5_beta_6.2,26/01/2024,TRUE,TRUE
2588,CLUJ_5_beta_6.3,26/01/2024,TRUE,TRUE
2589,CLUJ_5_beta_6.4,26/01/2024,TRUE,FALSE
2590,CLUJ_5_beta_7.1,26/01/2024,FALSE,TRUE
2591,CLUJ_5_beta_7.2,26/01/2024,TRUE,TRUE
2592,CLUJ_5_beta_7.3,26/01/2024,FALSE,FALSE
2593,CLUJ_5_beta_7.4,26/01/2024,FALSE,TRUE
2594,CLUJ_5_beta_8.1,26/01/2024,TRUE,TRUE
2595,CLUJ_5_beta_8.2,26/01/2024,TRUE,TRUE
2596,CLUJ_5_beta_8.3,26/01/2024,TRUE,FALSE
2597,CLUJ_5_beta_8.4,26/01/2024,TRUE,TRUE
2598,CLUJ_5_beta_9.1,26/01/2024,TRUE,TRUE
2599,CLUJ_5_beta_9.2,26/01/2024,FALSE,TRUE
2600,CLUJ_5_beta_9.3,26/01/2024,TRUE,FALSE
2601,CLUJ_5_beta_9.4,26/01/2024,FALSE,TRUE
2602,CLUJ_5_beta_10.1,26/01/2024,FALSE,TRUE
2603,CLUJ_5_beta_10.2,26/01/2024,FALSE,TRUE
2604,CLUJ_5_beta_10.3,26/01/2024,TRUE,TRUE
2605,CLUJ_5_beta_10.4,26/01/2024,FALSE,TRUE
2606,CLUJ_5_beta_11.1,26/01/2024,TRUE,TRUE
2607,CLUJ_5_beta_11.2,26/01/2024,FALSE,FALSE
2608,CLUJ_5_beta_11.3,26/01/2024,TRUE,TRUE
2609,CLUJ_5_beta_11.4,26/01/2024,TRUE,FALSE
2610,CLUJ_5_beta_12.1,26/01/2024,FALSE,FALSE
2611,CLUJ_5_beta_12.2,26/01/2024,TRUE,TRUE
2612,CLUJ_5_beta_12.3,26/01/2024,FALSE,FALSE
2613,CLUJ_5_beta_12.4,26/01/2024,FALSE,FALSE
2614,CLUJ_5_beta_13.1,26/01/2024,TRUE,TRUE
2615,CLUJ_5_beta_13.2,26/01/2024,TRUE,FALSE
2616,CLUJ_5_beta_13.3,26/01/2024,FALSE,FALSE
2617,CLUJ_5_beta_13.4,26/01/2024,FALSE,TRUE
2618,CLUJ_5_beta_14.1,26/01/2024,TRUE,TRUE
2619,CLUJ_5_beta_14.2,26/01/2024,FALSE,TRUE
2620,CLUJ_5_beta_14.3,26/01/2024,TRUE,TRUE
2621,CLUJ_5_beta_14.4,26/01/2024,TRUE,FALSE
2622,CLUJ_5_beta_15.1,26/01/2024,TRUE,TRUE
2623,CLUJ_5_beta_15.2,26/01/2024,TRUE,TRUE
2624,CLUJ_5_beta_15.3,26/01/2024,TRUE,FALSE
2625,CLUJ_5_beta_15.4,26/01/2024,FALSE,FALSE
2626,CLUJ_5_beta_16.1,26/01/2024,TRUE,FALSE
2627,CLUJ_5_beta_16.2,26/01/2024,TRUE,TRUE
2628,CLUJ_5_beta_16.3,26/01/2024,TRUE,TRUE
2629,CLUJ_5_beta_16.4,26/01/2024,TRUE,TRUE
2630,CLUJ_5_beta_17.1,26/01/2024,FALSE,FALSE
2631,CLUJ_5_beta_17.2,26/01/2024,TRUE,FALSE
2632,CLUJ_5_beta_17.3,26/01/2024,TRUE,FALSE
2633,CLUJ_5_beta_17.4,26/01/2024,TRUE,TRUE
2634,CLUJ_5_beta_18.1,26/01/2024,TRUE,FALSE
2635,CLUJ_5_beta_18.2,26/01/2024,FALSE,TRUE
2636,CLUJ_5_beta_18.3,26/01/2024,TRUE,FALSE
2637,CLUJ_5_beta_18.4,26/01/2024,TRUE,FALSE
2638,CLUJ_5_beta_18.5,26/01/2024,FALSE,TRUE
2639,CLUJ_5_beta_19.1,26/01/2024,FALSE,TRUE
2640,CLUJ_5_beta_19.2,26/01/2024,TRUE,FALSE
2641,CLUJ_5_beta_19.3,26/01/2024,TRUE,TRUE
2642,CLUJ_5_beta_19.4,26/01/2024,TRUE,FALSE
2643,CLUJ_5_beta_19.5,26/01/2024,FALSE,FALSE
2644,CLUJ_5_beta_19.6,26/01/2024,FALSE,FALSE
2645,CLUJ_5_beta_20.1,26/01/2024,FALSE,FALSE
2646,CLUJ_5_beta_20.2,26/01/2024,TRUE,TRUE
2647,CLUJ_5_beta_20.3,26/01/2024,TRUE,FALSE
2648,CLUJ_5_beta_20.4,26/01/2024,FALSE,TRUE
2649,CLUJ_5_beta_21.1,26/01/2024,FALSE,FALSE
2650,CLUJ_5_beta_21.2,26/01/2024,TRUE,FALSE
2651,CLUJ_5_beta_21.3,26/01/2024,FALSE,FALSE
2652,CLUJ_5_beta_21.4,26/01/2024,FALSE,FALSE
2653,CLUJ_5_beta_22.1,26/01/2024,TRUE,TRUE
2654,CLUJ_5_beta_22.2,26/01/2024,TRUE,FALSE
2655,CLUJ_5_beta_22.3,26/01/2024,FALSE,FALSE
2656,CLUJ_5_beta_22.4,26/01/2024,FALSE,TRUE
2657,CLUJ_5_beta_23.1,26/01/2024,FALSE,TRUE
2658,CLUJ_5_beta_23.2,26/01/2024,TRUE,TRUE
2659,CLUJ_5_beta_23.3,26/01/2024,FALSE,FALSE
2660,CLUJ_5_beta_23.4,26/01/2024,TRUE,FALSE
2661,CLUJ_5_beta_24.1,26/01/2024,TRUE,FALSE
2662,CLUJ_5_beta_24.2,26/01/2024,FALSE,TRUE
2663,CLUJ_5_beta_24.3,26/01/2024,TRUE,FALSE
2664,CLUJ_5_beta_24.4,26/01/2024,FALSE,TRUE
2665,CLUJ_5_beta_25.1,26/01/2024,FALSE,TRUE
2666,CLUJ_5_beta_25.2,26/01/2024,TRUE,FALSE
2667,CLUJ_5_beta_25.3,26/01/2024,TRUE,FALSE
2668,CLUJ_5_beta_25.4,26/01/2024,FALSE,FALSE
2669,CLUJ_5_beta_26.1,26/01/2024,TRUE,TRUE
2670,CLUJ_5_beta_26.2,26/01/2024,FALSE,TRUE
2671,CLUJ_5_beta_26.3,26/01/2024,TRUE,TRUE
2672,CLUJ_5_beta_26.4,26/01/2024,FALSE,TRUE
2673,CLUJ_5_beta_27.1,26/01/2024,FALSE,TRUE
2674,CLUJ_5_beta_27.2,26/01/2024,TRUE,TRUE
2675,CLUJ_5_beta_27.3,26/01/2024,TRUE,FALSE
2676,CLUJ_5_beta_27.4,26/01/2024,FALSE,FALSE
2677,CLUJ_5_beta_28.1,26/01/2024,FALSE,TRUE
2678,CLUJ_5_beta_28.2,26/01/2024,FALSE,TRUE
2679,CLUJ_5_beta_28.3,26/01/2024,FALSE,FALSE
2680,CLUJ_5_beta_28.4,26/01/2024,FALSE,TRUE
2681,CLUJ_5_beta_29.1,26/01/2024,FALSE,FALSE
2682,CLUJ_5_beta_29.2,26/01/2024,TRUE,FALSE
2683,CLUJ_5_beta_29.3,26/01/2024,FALSE,TRUE
2684,CLUJ_5_beta_29.4,26/01/2024,TRUE,FALSE
2685,CLUJ_5_beta_30.1,26/01/2024,FALSE,TRUE
